time,episode,wins,winrate
02:27:24,706,445,0.6294200848656294
02:27:25,707,445,0.6285310734463276
02:27:26,708,446,0.6290550070521862
02:27:26,709,446,0.6281690140845071
02:27:27,710,447,0.6286919831223629
02:27:28,711,447,0.6278089887640449
02:27:29,712,448,0.6283309957924264
02:27:30,713,449,0.6288515406162465
02:27:30,714,449,0.627972027972028
02:27:31,715,450,0.6284916201117319
02:27:32,716,451,0.6290097629009763
02:27:33,717,452,0.6295264623955432
02:27:34,718,453,0.6300417246175244
02:27:34,719,453,0.6291666666666667
02:27:35,720,454,0.6296809986130375
02:27:36,721,454,0.628808864265928
02:27:37,722,454,0.627939142461964
02:27:38,723,455,0.6284530386740331
02:27:39,724,455,0.6275862068965518
02:27:40,725,456,0.628099173553719
02:27:40,726,457,0.6286107290233838
02:27:42,727,458,0.6291208791208791
02:27:42,728,458,0.6282578875171467
02:27:43,729,459,0.6287671232876713
02:27:44,730,460,0.6292749658002736
02:27:45,731,461,0.6297814207650273
02:27:46,732,462,0.6302864938608458
02:27:47,733,462,0.6294277929155313
02:27:48,734,463,0.6299319727891156
02:27:49,735,464,0.6304347826086957
02:27:50,736,464,0.6295793758480326
02:27:51,737,465,0.6300813008130082
02:27:52,738,465,0.6292286874154263
02:27:53,739,466,0.6297297297297297
02:27:54,740,467,0.6302294197031039
02:27:55,741,468,0.6307277628032345
02:27:56,742,468,0.629878869448183
02:27:57,743,469,0.6303763440860215
02:27:58,744,470,0.6308724832214765
02:27:59,745,471,0.631367292225201
02:28:00,746,472,0.6318607764390897
02:28:01,747,473,0.6323529411764706
02:28:02,748,473,0.6315086782376502
02:28:03,749,473,0.6306666666666667
02:28:04,750,474,0.6311584553928096
02:28:05,751,475,0.6316489361702128
02:28:06,752,476,0.6321381142098274
02:28:07,753,477,0.6326259946949602
02:28:08,754,478,0.633112582781457
02:28:09,755,479,0.6335978835978836
02:28:09,756,479,0.6327608982826949
02:28:10,757,480,0.633245382585752
02:28:11,758,481,0.6337285902503293
02:28:13,759,481,0.6328947368421053
02:28:14,760,482,0.633377135348226
02:28:15,761,482,0.6325459317585301
02:28:16,762,483,0.6330275229357798
02:28:18,763,484,0.6335078534031413
02:28:19,764,484,0.6326797385620915
02:28:19,765,484,0.6318537859007833
02:28:21,766,485,0.6323337679269883
02:28:22,767,485,0.6315104166666666
02:28:22,768,486,0.6319895968790638
02:28:24,769,487,0.6324675324675325
02:28:24,770,487,0.6316472114137484
02:28:25,771,488,0.6321243523316062
02:28:26,772,489,0.6326002587322122
02:28:27,773,490,0.6330749354005168
02:28:28,774,491,0.6335483870967742
02:28:29,775,491,0.6327319587628866
02:28:30,776,492,0.6332046332046332
02:28:31,777,493,0.6336760925449871
02:28:32,778,494,0.6341463414634146
02:28:33,779,495,0.6346153846153846
02:28:34,780,496,0.6350832266325224
02:28:35,781,496,0.6342710997442456
02:28:36,782,496,0.6334610472541508
02:28:38,783,497,0.6339285714285714
02:28:38,784,498,0.6343949044585987
02:28:39,785,499,0.6348600508905853
02:28:40,786,499,0.6340533672172808
02:28:41,787,499,0.633248730964467
02:28:42,788,500,0.6337135614702155
02:28:43,789,500,0.6329113924050633
02:28:44,790,501,0.6333754740834386
02:28:44,791,501,0.6325757575757576
02:28:45,792,501,0.6317780580075663
02:28:46,793,502,0.6322418136020151
02:28:48,794,503,0.6327044025157232
02:28:49,795,504,0.6331658291457286
02:28:50,796,505,0.6336260978670013
02:28:51,797,506,0.6340852130325815
02:28:52,798,506,0.6332916145181476
02:28:53,799,507,0.63375
02:28:54,800,507,0.6329588014981273
02:28:55,801,508,0.6334164588528678
02:28:56,802,509,0.6338729763387297
02:28:57,803,510,0.6343283582089553
02:28:58,804,511,0.6347826086956522
02:28:59,805,512,0.6352357320099256
02:28:59,806,512,0.6344485749690211
02:29:00,807,512,0.6336633663366337
02:29:01,808,512,0.6328800988875154
02:29:02,809,513,0.6333333333333333
02:29:03,810,513,0.6325524044389642
02:29:04,811,513,0.6317733990147784
02:29:05,812,513,0.6309963099630996
02:29:07,813,513,0.6302211302211302
02:29:08,814,513,0.6294478527607362
02:29:09,815,513,0.6286764705882353
02:29:10,816,513,0.627906976744186
02:29:11,817,514,0.628361858190709
02:29:12,818,514,0.6275946275946276
02:29:14,819,515,0.6280487804878049
02:29:14,820,515,0.6272838002436053
02:29:15,821,516,0.6277372262773723
02:29:16,822,517,0.6281895504252734
02:29:17,823,518,0.6286407766990292
02:29:18,824,519,0.6290909090909091
02:29:19,825,519,0.6283292978208233
02:29:20,826,520,0.6287787182587666
02:29:21,827,520,0.6280193236714976
02:29:22,828,521,0.6284680337756333
02:29:23,829,522,0.6289156626506024
02:29:24,830,522,0.628158844765343
02:29:26,831,522,0.6274038461538461
02:29:27,832,522,0.6266506602641057
02:29:28,833,522,0.6258992805755396
02:29:29,834,523,0.6263473053892216
02:29:30,835,524,0.6267942583732058
02:29:30,836,524,0.6260454002389486
02:29:32,837,524,0.6252983293556086
02:29:33,838,524,0.6245530393325387
02:29:34,839,524,0.6238095238095238
02:29:35,840,524,0.6230677764565993
02:29:35,841,525,0.6235154394299287
02:29:36,842,526,0.6239620403321471
02:29:38,843,527,0.6244075829383886
02:29:39,844,528,0.6248520710059171
02:29:40,845,529,0.6252955082742316
02:29:40,846,530,0.6257378984651711
02:29:41,847,530,0.625
02:29:42,848,530,0.624263839811543
02:29:43,849,530,0.6235294117647059
02:29:44,850,530,0.6227967097532315
02:29:45,851,530,0.6220657276995305
02:29:46,852,530,0.6213364595545134
02:29:47,853,530,0.6206088992974239
02:29:48,854,530,0.6198830409356725
02:29:49,855,531,0.6203271028037384
02:29:50,856,532,0.6207701283547258
02:29:52,857,533,0.6212121212121212
02:29:52,858,534,0.6216530849825378
02:29:53,859,535,0.622093023255814
02:29:54,860,536,0.6225319396051103
02:29:55,861,536,0.6218097447795824
02:29:56,862,536,0.6210892236384704
02:29:58,863,537,0.6215277777777778
02:29:59,864,538,0.6219653179190752
02:30:00,865,538,0.6212471131639723
02:30:01,866,539,0.621683967704729
02:30:02,867,540,0.6221198156682027
02:30:03,868,540,0.6214039125431531
02:30:04,869,540,0.6206896551724138
02:30:05,870,541,0.6211251435132032
02:30:06,871,542,0.6215596330275229
02:30:07,872,543,0.6219931271477663
02:30:08,873,543,0.6212814645308925
02:30:08,874,544,0.6217142857142857
02:30:10,875,544,0.6210045662100456
02:30:11,876,545,0.621436716077537
02:30:12,877,545,0.6207289293849658
02:30:13,878,546,0.621160409556314
02:30:13,879,547,0.6215909090909091
02:30:14,880,548,0.6220204313280363
02:30:16,881,549,0.6224489795918368
02:30:16,882,550,0.622876557191393
02:30:17,883,550,0.6221719457013575
02:30:19,884,550,0.6214689265536724
02:30:20,885,551,0.6218961625282167
02:30:21,886,552,0.6223224351747464
02:30:22,887,553,0.6227477477477478
02:30:24,888,554,0.6231721034870641
02:30:25,889,555,0.6235955056179775
02:30:26,890,556,0.6240179573512907
02:30:27,891,557,0.624439461883408
02:30:28,892,558,0.6248600223964166
02:30:29,893,559,0.6252796420581656
02:30:30,894,560,0.6256983240223464
02:30:31,895,561,0.6261160714285714
02:30:32,896,562,0.6265328874024526
02:30:34,897,563,0.6269487750556793
02:30:35,898,563,0.6262513904338154
02:30:36,899,564,0.6266666666666667
02:30:37,900,564,0.6259711431742508
02:30:38,901,565,0.6263858093126385
02:30:39,902,565,0.6256921373200443
02:30:40,903,565,0.625
02:30:41,904,565,0.6243093922651933
02:30:41,905,566,0.6247240618101545
02:30:43,906,567,0.6251378169790518
02:30:43,907,568,0.6255506607929515
02:30:45,908,569,0.6259625962596259
02:30:46,909,570,0.6263736263736264
02:30:47,910,570,0.6256860592755215
02:30:48,911,570,0.625
02:30:49,912,571,0.6254107338444688
02:30:50,913,572,0.6258205689277899
02:30:51,914,573,0.6262295081967213
02:30:52,915,574,0.6266375545851528
02:30:53,916,575,0.6270447110141767
02:30:55,917,576,0.6274509803921569
02:30:55,918,577,0.6278563656147987
02:30:57,919,578,0.6282608695652174
02:30:57,920,578,0.6275787187839305
02:30:59,921,579,0.6279826464208242
02:31:00,922,580,0.628385698808234
02:31:01,923,581,0.6287878787878788
02:31:02,924,581,0.6281081081081081
02:31:03,925,582,0.6285097192224622
02:31:04,926,583,0.6289104638619202
02:31:05,927,584,0.6293103448275862
02:31:06,928,585,0.6297093649085038
02:31:08,929,585,0.6290322580645161
02:31:09,930,586,0.6294307196562836
02:31:10,931,587,0.6298283261802575
02:31:12,932,588,0.6302250803858521
02:31:13,933,589,0.6306209850107066
02:31:14,934,590,0.6310160427807486
02:31:15,935,591,0.6314102564102564
02:31:17,936,592,0.6318036286019211
02:31:17,937,593,0.6321961620469083
02:31:19,938,593,0.6315228966986155
02:31:20,939,594,0.6319148936170212
02:31:21,940,595,0.6323060573857598
02:31:21,941,596,0.6326963906581741
02:31:22,942,597,0.633085896076352
02:31:23,943,598,0.6334745762711864
02:31:24,944,599,0.6338624338624339
02:31:25,945,600,0.6342494714587738
02:31:26,946,601,0.6346356916578669
02:31:27,947,602,0.6350210970464135
02:31:28,948,603,0.6354056902002108
02:31:29,949,604,0.6357894736842106
02:31:30,950,604,0.6351209253417456
02:31:31,951,605,0.6355042016806722
02:31:32,952,606,0.6358866736621196
02:31:33,953,606,0.6352201257861635
02:31:34,954,606,0.6345549738219896
02:31:35,955,607,0.6349372384937239
02:31:36,956,608,0.6353187042842215
02:31:37,957,609,0.6356993736951984
02:31:38,958,610,0.6360792492179353
02:31:39,959,610,0.6354166666666666
02:31:40,960,610,0.6347554630593132
02:31:41,961,611,0.6351351351351351
02:31:42,962,611,0.6344755970924195
02:31:43,963,612,0.6348547717842323
02:31:44,964,612,0.6341968911917099
02:31:45,965,613,0.634575569358178
02:31:46,966,613,0.6339193381592554
02:31:47,967,614,0.6342975206611571
02:31:48,968,614,0.6336429308565531
02:31:49,969,614,0.6329896907216495
02:31:50,970,615,0.6333676622039135
02:31:51,971,615,0.6327160493827161
02:31:51,972,615,0.632065775950668
02:31:53,973,616,0.6324435318275154
02:31:53,974,617,0.6328205128205128
02:31:54,975,618,0.6331967213114754
02:31:55,976,618,0.6325486182190379
02:31:56,977,619,0.6329243353783232
02:31:57,978,620,0.6332992849846782
02:31:58,979,620,0.6326530612244898
02:31:59,980,621,0.6330275229357798
02:32:00,981,622,0.6334012219959266
02:32:01,982,623,0.6337741607324516
02:32:02,983,623,0.633130081300813
02:32:03,984,623,0.63248730964467
02:32:05,985,624,0.6328600405679513
02:32:06,986,625,0.6332320162107397
02:32:07,987,625,0.6325910931174089
02:32:07,988,625,0.6319514661274014
02:32:08,989,625,0.6313131313131313
02:32:09,990,625,0.6306760847628657
02:32:10,991,626,0.6310483870967742
02:32:11,992,627,0.6314199395770392
02:32:13,993,628,0.6317907444668008
02:32:14,994,629,0.6321608040201006
02:32:15,995,630,0.6325301204819277
02:32:16,996,631,0.6328986960882648
02:32:17,997,632,0.6332665330661322
02:32:18,998,633,0.6336336336336337
02:32:20,999,634,0.634
02:32:20,1000,634,0.6333666333666333
02:32:21,1001,635,0.6337325349301397
02:32:22,1002,635,0.6331006979062812
02:32:24,1003,636,0.6334661354581673
02:32:25,1004,637,0.6338308457711442
02:32:26,1005,638,0.6341948310139165
02:32:27,1006,639,0.634558093346574
02:32:27,1007,640,0.6349206349206349
02:32:28,1008,641,0.6352824578790882
02:32:29,1009,642,0.6356435643564357
02:32:31,1010,643,0.636003956478734
02:32:32,1011,643,0.6353754940711462
02:32:33,1012,644,0.6357354392892399
02:32:34,1013,645,0.636094674556213
02:32:35,1014,646,0.6364532019704433
02:32:36,1015,647,0.6368110236220472
02:32:37,1016,648,0.6371681415929203
02:32:37,1017,648,0.6365422396856582
02:32:39,1018,648,0.6359175662414132
02:32:39,1019,648,0.6352941176470588
02:32:41,1020,649,0.6356513222331048
02:32:42,1021,650,0.6360078277886497
02:32:43,1022,651,0.6363636363636364
02:32:44,1023,652,0.63671875
02:32:45,1024,652,0.6360975609756098
02:32:46,1025,652,0.6354775828460039
02:32:47,1026,653,0.6358325219084713
02:32:48,1027,653,0.6352140077821011
02:32:49,1028,653,0.6345966958211856
02:32:50,1029,653,0.6339805825242718
02:32:51,1030,654,0.6343355965082444
02:32:52,1031,654,0.6337209302325582
02:32:53,1032,655,0.6340755082284608
02:32:54,1033,656,0.6344294003868471
02:32:55,1034,657,0.6347826086956522
02:32:56,1035,657,0.6341698841698842
02:32:57,1036,658,0.6345226615236258
02:32:58,1037,658,0.6339113680154143
02:32:59,1038,659,0.6342637151106834
02:33:00,1039,659,0.6336538461538461
02:33:01,1040,660,0.6340057636887608
02:33:02,1041,660,0.6333973128598849
02:33:03,1042,661,0.6337488015340365
02:33:04,1043,662,0.6340996168582376
02:33:05,1044,662,0.6334928229665072
02:33:06,1045,663,0.6338432122370937
02:33:07,1046,664,0.6341929321872015
02:33:08,1047,665,0.6345419847328244
02:33:09,1048,666,0.6348903717826502
02:33:10,1049,666,0.6342857142857142
02:33:12,1050,667,0.6346336822074216
02:33:13,1051,667,0.6340304182509505
02:33:14,1052,668,0.6343779677113011
02:33:16,1053,669,0.6347248576850095
02:33:17,1054,670,0.6350710900473934
02:33:18,1055,670,0.634469696969697
02:33:19,1056,670,0.6338694418164617
02:33:20,1057,671,0.6342155009451795
02:33:21,1058,672,0.6345609065155807
02:33:22,1059,673,0.6349056603773585
02:33:23,1060,674,0.6352497643732328
02:33:25,1061,674,0.6346516007532956
02:33:26,1062,674,0.6340545625587959
02:33:26,1063,674,0.6334586466165414
02:33:28,1064,675,0.6338028169014085
02:33:29,1065,676,0.6341463414634146
02:33:30,1066,677,0.6344892221180881
02:33:31,1067,678,0.6348314606741573
02:33:32,1068,679,0.6351730589335828
02:33:33,1069,680,0.6355140186915887
02:33:34,1070,681,0.6358543417366946
02:33:35,1071,681,0.6352611940298507
02:33:36,1072,681,0.6346691519105312
02:33:37,1073,682,0.6350093109869647
02:33:38,1074,683,0.6353488372093024
02:33:38,1075,684,0.6356877323420075
02:33:39,1076,684,0.6350974930362117
02:33:40,1077,685,0.6354359925788498
02:33:41,1078,685,0.6348470806302131
02:33:42,1079,686,0.6351851851851852
02:33:43,1080,686,0.6345975948196114
02:33:44,1081,687,0.6349353049907579
02:33:45,1082,688,0.6352723915050785
02:33:46,1083,689,0.6356088560885609
02:33:48,1084,689,0.6350230414746544
02:33:49,1085,690,0.6353591160220995
02:33:51,1086,690,0.6347746090156394
02:33:53,1087,691,0.6351102941176471
02:33:54,1088,692,0.63544536271809
02:33:56,1089,693,0.6357798165137615
02:33:58,1090,693,0.6351970669110908
02:34:00,1091,694,0.6355311355311355
02:34:02,1092,695,0.6358645928636779
02:34:03,1093,696,0.6361974405850092
02:34:04,1094,696,0.6356164383561644
02:34:06,1095,697,0.6359489051094891
02:34:07,1096,698,0.6362807657247037
02:34:09,1097,699,0.6366120218579235
02:34:11,1098,700,0.6369426751592356
02:34:13,1099,701,0.6372727272727273
02:34:14,1100,701,0.6366939146230699
02:34:15,1101,701,0.6361161524500908
02:34:17,1102,702,0.6364460562103355
02:34:19,1103,703,0.6367753623188406
02:34:21,1104,704,0.63710407239819
02:34:23,1105,704,0.6365280289330922
02:34:24,1106,705,0.6368563685636857
02:34:26,1107,706,0.6371841155234657
02:34:28,1108,707,0.6375112714156899
02:34:30,1109,708,0.6378378378378379
02:34:32,1110,709,0.6381638163816382
02:34:33,1111,710,0.6384892086330936
02:34:35,1112,711,0.6388140161725068
02:34:36,1113,711,0.6382405745062837
02:34:37,1114,712,0.6385650224215247
02:34:39,1115,712,0.6379928315412187
02:34:41,1116,713,0.6383169203222918
02:34:42,1117,713,0.6377459749552773
02:34:44,1118,713,0.6371760500446828
02:34:45,1119,714,0.6375
02:34:47,1120,715,0.6378233719892953
02:34:48,1121,716,0.6381461675579323
02:34:49,1122,716,0.6375779162956366
02:34:51,1123,717,0.6379003558718861
02:34:52,1124,718,0.6382222222222222
02:34:53,1125,719,0.6385435168738899
02:34:56,1126,720,0.6388642413487134
02:34:58,1127,721,0.6391843971631206
02:34:59,1128,721,0.6386182462356067
02:35:01,1129,722,0.6389380530973451
02:35:03,1130,722,0.6383731211317418
02:35:04,1131,722,0.6378091872791519
02:35:05,1132,723,0.6381288614298323
02:35:07,1133,723,0.6375661375661376
02:35:08,1134,723,0.6370044052863436
02:35:09,1135,723,0.636443661971831
02:35:11,1136,724,0.6367634124890061
02:35:12,1137,725,0.6370826010544816
02:35:14,1138,726,0.6374012291483757
02:35:15,1139,727,0.637719298245614
02:35:17,1140,727,0.6371603856266433
02:35:19,1141,728,0.637478108581436
02:35:20,1142,728,0.636920384951881
02:35:21,1143,729,0.6372377622377622
02:35:22,1144,729,0.6366812227074236
02:35:24,1145,729,0.6361256544502618
02:35:25,1146,729,0.6355710549258936
02:35:26,1147,729,0.6350174216027874
02:35:28,1148,730,0.6353350739773717
02:35:30,1149,730,0.6347826086956522
02:35:31,1150,730,0.634231103388358
02:35:33,1151,730,0.6336805555555556
02:35:34,1152,731,0.6339982653946227
02:35:36,1153,732,0.634315424610052
02:35:38,1154,733,0.6346320346320347
02:35:39,1155,733,0.634083044982699
02:35:41,1156,733,0.6335350043215212
02:35:42,1157,734,0.6338514680483592
02:35:43,1158,734,0.633304572907679
02:35:46,1159,735,0.6336206896551724
02:35:48,1160,736,0.6339362618432386
02:35:50,1161,737,0.6342512908777969
02:35:52,1162,738,0.6345657781599312
02:35:53,1163,739,0.6348797250859106
02:35:54,1164,740,0.6351931330472103
02:35:56,1165,741,0.6355060034305318
02:35:58,1166,742,0.6358183376178235
02:36:01,1167,743,0.6361301369863014
02:36:03,1168,743,0.6355859709153122
02:36:04,1169,743,0.635042735042735
02:36:05,1170,744,0.6353543979504697
02:36:06,1171,745,0.6356655290102389
02:36:08,1172,746,0.6359761295822677
02:36:09,1173,746,0.6354344122657581
02:36:10,1174,747,0.6357446808510638
02:36:12,1175,747,0.6352040816326531
02:36:13,1176,748,0.6355140186915887
02:36:15,1177,749,0.6358234295415959
02:36:17,1178,750,0.6361323155216285
02:36:19,1179,751,0.6364406779661017
02:36:21,1180,751,0.6359017781541066
02:36:22,1181,752,0.6362098138747885
02:36:24,1182,753,0.6365173288250211
02:36:25,1183,754,0.6368243243243243
02:36:27,1184,754,0.6362869198312237
02:36:30,1185,754,0.6357504215851602
02:36:31,1186,755,0.6360572872788542
02:36:33,1187,756,0.6363636363636364
02:36:35,1188,756,0.6358284272497897
02:36:36,1189,756,0.6352941176470588
02:36:38,1190,757,0.635600335852225
02:36:40,1191,758,0.6359060402684564
02:36:42,1192,758,0.6353730092204526
02:36:44,1193,759,0.635678391959799
02:36:45,1194,760,0.6359832635983264
02:36:47,1195,761,0.6362876254180602
02:36:48,1196,762,0.6365914786967418
02:36:50,1197,763,0.6368948247078464
02:36:53,1198,763,0.6363636363636364
02:36:54,1199,764,0.6366666666666667
02:36:56,1200,765,0.6369691923397169
02:36:58,1201,766,0.6372712146422629
02:37:01,1202,766,0.6367414796342478
02:37:03,1203,767,0.6370431893687708
02:37:04,1204,768,0.6373443983402489
02:37:06,1205,768,0.6368159203980099
02:37:07,1206,769,0.6371168185584093
02:37:09,1207,769,0.6365894039735099
02:37:11,1208,770,0.6368899917287014
02:37:12,1209,771,0.6371900826446281
02:37:14,1210,771,0.6366639141205616
02:37:16,1211,772,0.636963696369637
02:37:18,1212,773,0.6372629843363561
02:37:20,1213,774,0.6375617792421746
02:37:21,1214,775,0.6378600823045267
02:37:23,1215,775,0.6373355263157895
02:37:24,1216,775,0.6368118323746919
02:37:25,1217,776,0.6371100164203612
02:37:27,1218,777,0.6374077112387203
02:37:29,1219,778,0.6377049180327868
02:37:32,1220,779,0.638001638001638
02:37:34,1221,779,0.6374795417348609
02:37:35,1222,779,0.6369582992641046
02:37:37,1223,780,0.6372549019607843
02:37:39,1224,781,0.6375510204081632
02:37:41,1225,782,0.6378466557911908
02:37:43,1226,782,0.6373268133659332
02:37:45,1227,783,0.6376221498371335
02:37:47,1228,784,0.6379170056956875
02:37:49,1229,785,0.6382113821138211
02:37:51,1230,785,0.6376929325751421
02:37:52,1231,786,0.637987012987013
02:37:54,1232,786,0.6374695863746959
02:37:55,1233,786,0.6369529983792545
02:37:57,1234,786,0.6364372469635627
02:37:58,1235,786,0.6359223300970874
02:38:00,1236,786,0.635408245755861
02:38:02,1237,786,0.6348949919224556
02:38:04,1238,787,0.6351896690879741
02:38:06,1239,788,0.635483870967742
02:38:07,1240,789,0.6357775987107172
02:38:09,1241,790,0.6360708534621579
02:38:10,1242,791,0.6363636363636364
02:38:12,1243,791,0.6358520900321544
02:38:14,1244,792,0.636144578313253
02:38:16,1245,793,0.6364365971107544
02:38:17,1246,794,0.6367281475541299
02:38:19,1247,794,0.6362179487179487
02:38:21,1248,794,0.6357085668534828
02:38:23,1249,795,0.636
02:38:24,1250,796,0.636290967226219
02:38:26,1251,797,0.6365814696485623
02:38:28,1252,798,0.6368715083798883
02:38:29,1253,798,0.6363636363636364
02:38:31,1254,798,0.6358565737051792
02:38:33,1255,799,0.6361464968152867
02:38:35,1256,800,0.6364359586316627
02:38:36,1257,800,0.6359300476947536
02:38:38,1258,801,0.636219221604448
02:38:41,1259,802,0.6365079365079365
02:38:42,1260,802,0.6360031720856463
02:38:44,1261,803,0.6362916006339144
02:38:46,1262,804,0.6365795724465558
02:38:48,1263,805,0.6368670886075949
02:38:50,1264,806,0.6371541501976284
02:38:51,1265,807,0.6374407582938388
02:38:53,1266,808,0.6377269139700079
02:38:55,1267,809,0.63801261829653
02:38:57,1268,809,0.6375098502758078
02:38:59,1269,810,0.6377952755905512
02:39:00,1270,811,0.6380802517702596
02:39:02,1271,811,0.6375786163522013
02:39:03,1272,811,0.6370777690494894
02:39:05,1273,812,0.6373626373626373
02:39:08,1274,813,0.6376470588235295
02:39:10,1275,814,0.6379310344827587
02:39:11,1276,815,0.6382145653876272
02:39:13,1277,816,0.6384976525821596
02:39:15,1278,817,0.6387802971071149
02:39:17,1279,817,0.63828125
02:39:19,1280,818,0.6385636221701796
02:39:21,1281,818,0.6380655226209049
02:39:22,1282,819,0.6383476227591582
02:39:24,1283,819,0.6378504672897196
02:39:26,1284,819,0.6373540856031128
02:39:27,1285,820,0.6376360808709176
02:39:29,1286,821,0.6379176379176379
02:39:30,1287,822,0.6381987577639752
02:39:32,1288,823,0.6384794414274632
02:39:34,1289,823,0.637984496124031
02:39:37,1290,824,0.6382649109217661
02:39:39,1291,825,0.6385448916408669
02:39:41,1292,825,0.6380510440835266
02:39:43,1293,826,0.6383307573415765
02:39:45,1294,826,0.6378378378378379
02:39:47,1295,826,0.6373456790123457
02:39:49,1296,827,0.6376252891287587
02:39:51,1297,827,0.6371340523882897
02:39:54,1298,828,0.6374133949191686
02:39:56,1299,828,0.6369230769230769
02:39:58,1300,829,0.6372021521906226
02:39:58,1301,829,0.6367127496159755
02:40:01,1302,829,0.6362240982348427
02:40:02,1303,830,0.6365030674846626
02:40:04,1304,831,0.6367816091954023
02:40:05,1305,832,0.6370597243491577
02:40:08,1306,832,0.6365723029839326
02:40:10,1307,833,0.6368501529051988
02:40:12,1308,834,0.6371275783040489
02:40:14,1309,835,0.6374045801526718
02:40:16,1310,836,0.6376811594202898
02:40:18,1311,837,0.6379573170731707
02:40:19,1312,837,0.6374714394516374
02:40:21,1313,838,0.6377473363774734
02:40:24,1314,838,0.6372623574144487
02:40:25,1315,838,0.6367781155015197
02:40:27,1316,839,0.6370539104024298
02:40:30,1317,840,0.637329286798179
02:40:31,1318,841,0.6376042456406369
02:40:33,1319,841,0.6371212121212121
02:40:36,1320,841,0.6366389099167298
02:40:38,1321,841,0.6361573373676248
02:40:39,1322,841,0.63567649281935
02:40:41,1323,842,0.6359516616314199
02:40:43,1324,842,0.6354716981132076
02:40:45,1325,842,0.6349924585218703
02:40:46,1326,843,0.6352675207234363
02:40:49,1327,843,0.634789156626506
02:40:51,1328,844,0.6350639578630549
02:40:52,1329,845,0.6353383458646616
02:40:54,1330,846,0.6356123215627348
02:40:55,1331,846,0.6351351351351351
02:40:58,1332,847,0.6354088522130532
02:41:01,1333,848,0.6356821589205397
02:41:03,1334,848,0.6352059925093633
02:41:05,1335,849,0.6354790419161677
02:41:07,1336,849,0.6350037397157816
02:41:09,1337,850,0.6352765321375187
02:41:11,1338,850,0.6348020911127707
02:41:12,1339,851,0.6350746268656716
02:41:14,1340,851,0.6346010439970171
02:41:16,1341,851,0.6341281669150521
02:41:18,1342,851,0.6336559940431868
02:41:20,1343,852,0.6339285714285714
02:41:23,1344,852,0.633457249070632
02:41:24,1345,852,0.6329866270430906
