time,episode,wins,winrate
11:50:01,164,103,0.6242424242424243
11:50:02,165,103,0.6204819277108434
11:50:02,166,103,0.6167664670658682
11:50:03,167,103,0.6130952380952381
11:50:03,168,104,0.6153846153846154
11:50:04,169,104,0.611764705882353
11:50:05,170,104,0.6081871345029239
11:50:05,171,105,0.6104651162790697
11:50:06,172,105,0.6069364161849711
11:50:06,173,105,0.603448275862069
11:50:07,174,106,0.6057142857142858
11:50:08,175,107,0.6079545454545454
11:50:09,176,108,0.6101694915254238
11:50:09,177,109,0.6123595505617978
11:50:10,178,110,0.6145251396648045
11:50:11,179,110,0.6111111111111112
11:50:11,180,111,0.6132596685082873
11:50:12,181,111,0.6098901098901099
11:50:13,182,112,0.6120218579234973
11:50:14,183,112,0.6086956521739131
11:50:14,184,113,0.6108108108108108
11:50:14,185,114,0.6129032258064516
11:50:15,186,114,0.6096256684491979
11:50:16,187,115,0.6117021276595744
11:50:16,188,116,0.6137566137566137
11:50:17,189,116,0.6105263157894737
11:50:18,190,116,0.6073298429319371
11:50:18,191,117,0.609375
11:50:19,192,118,0.6113989637305699
11:50:19,193,118,0.6082474226804123
11:50:20,194,118,0.6051282051282051
11:50:21,195,118,0.6020408163265306
11:50:21,196,118,0.5989847715736041
11:50:22,197,118,0.5959595959595959
11:50:23,198,119,0.5979899497487438
11:50:23,199,119,0.595
11:50:24,200,119,0.5920398009950248
11:50:24,201,120,0.594059405940594
11:50:25,202,121,0.5960591133004927
11:50:26,203,122,0.5980392156862745
11:50:27,204,123,0.6
11:50:27,205,124,0.6019417475728155
11:50:28,206,124,0.5990338164251208
11:50:28,207,124,0.5961538461538461
11:50:29,208,125,0.5980861244019139
11:50:30,209,125,0.5952380952380952
11:50:31,210,126,0.5971563981042654
11:50:31,211,127,0.5990566037735849
11:50:32,212,127,0.596244131455399
11:50:32,213,128,0.5981308411214953
11:50:33,214,128,0.5953488372093023
11:50:33,215,129,0.5972222222222222
11:50:34,216,129,0.5944700460829493
11:50:34,217,130,0.5963302752293578
11:50:35,218,131,0.5981735159817352
11:50:36,219,132,0.6
11:50:36,220,133,0.6018099547511312
11:50:37,221,134,0.6036036036036037
11:50:38,222,135,0.6053811659192825
11:50:38,223,136,0.6071428571428571
11:50:39,224,137,0.6088888888888889
11:50:39,225,138,0.6106194690265486
11:50:40,226,139,0.6123348017621145
11:50:40,227,139,0.6096491228070176
11:50:41,228,139,0.6069868995633187
11:50:42,229,140,0.6086956521739131
11:50:42,230,141,0.6103896103896104
11:50:43,231,142,0.6120689655172413
11:50:44,232,143,0.6137339055793991
11:50:44,233,143,0.6111111111111112
11:50:44,234,143,0.6085106382978723
11:50:45,235,144,0.6101694915254238
11:50:46,236,145,0.6118143459915611
11:50:47,237,145,0.6092436974789915
11:50:47,238,146,0.6108786610878661
11:50:48,239,146,0.6083333333333333
11:50:48,240,146,0.6058091286307054
11:50:49,241,147,0.6074380165289256
11:50:50,242,148,0.6090534979423868
11:50:50,243,149,0.610655737704918
11:50:51,244,150,0.6122448979591837
11:50:52,245,151,0.6138211382113821
11:50:52,246,152,0.6153846153846154
11:50:53,247,153,0.6169354838709677
11:50:53,248,154,0.6184738955823293
11:50:54,249,155,0.62
11:50:55,250,156,0.6215139442231076
11:50:55,251,156,0.6190476190476191
11:50:56,252,157,0.6205533596837944
11:50:57,253,157,0.6181102362204725
11:50:57,254,158,0.6196078431372549
11:50:58,255,158,0.6171875
11:50:59,256,159,0.6186770428015564
11:50:59,257,159,0.6162790697674418
11:51:00,258,160,0.6177606177606177
11:51:01,259,161,0.6192307692307693
11:51:02,260,161,0.6168582375478927
11:51:02,261,162,0.6183206106870229
11:51:03,262,163,0.6197718631178707
11:51:03,263,163,0.6174242424242424
11:51:04,264,164,0.6188679245283019
11:51:05,265,165,0.6203007518796992
11:51:05,266,165,0.6179775280898876
11:51:06,267,166,0.6194029850746269
11:51:07,268,166,0.6171003717472119
11:51:07,269,166,0.6148148148148148
11:51:08,270,167,0.6162361623616236
11:51:09,271,167,0.6139705882352942
11:51:09,272,167,0.6117216117216118
11:51:10,273,167,0.6094890510948905
11:51:11,274,167,0.6072727272727273
11:51:11,275,168,0.6086956521739131
11:51:12,276,168,0.6064981949458483
11:51:13,277,169,0.6079136690647482
11:51:13,278,169,0.6057347670250897
11:51:14,279,170,0.6071428571428571
11:51:15,280,171,0.608540925266904
11:51:15,281,172,0.6099290780141844
11:51:16,282,172,0.607773851590106
11:51:17,283,173,0.6091549295774648
11:51:18,284,173,0.6070175438596491
11:51:18,285,173,0.6048951048951049
11:51:19,286,174,0.6062717770034843
11:51:20,287,174,0.6041666666666666
11:51:21,288,175,0.6055363321799307
11:51:21,289,176,0.6068965517241379
11:51:22,290,177,0.6082474226804123
11:51:23,291,177,0.6061643835616438
11:51:24,292,178,0.6075085324232082
11:51:24,293,178,0.6054421768707483
11:51:25,294,178,0.6033898305084746
11:51:26,295,179,0.6047297297297297
11:51:26,296,180,0.6060606060606061
11:51:27,297,181,0.6073825503355704
11:51:28,298,182,0.6086956521739131
11:51:29,299,183,0.61
11:51:29,300,184,0.6112956810631229
11:51:30,301,184,0.609271523178808
11:51:31,302,184,0.6072607260726073
11:51:32,303,185,0.6085526315789473
11:51:33,304,185,0.6065573770491803
11:51:33,305,186,0.6078431372549019
11:51:34,306,186,0.6058631921824105
11:51:35,307,187,0.6071428571428571
11:51:35,308,188,0.6084142394822006
11:51:36,309,189,0.6096774193548387
11:51:37,310,190,0.6109324758842444
11:51:38,311,191,0.6121794871794872
11:51:38,312,192,0.6134185303514377
11:51:39,313,192,0.6114649681528662
11:51:40,314,193,0.6126984126984127
11:51:40,315,193,0.6107594936708861
11:51:41,316,194,0.61198738170347
11:51:41,317,195,0.6132075471698113
11:51:42,318,196,0.6144200626959248
11:51:43,319,196,0.6125
11:51:43,320,197,0.6137071651090342
11:51:44,321,197,0.6118012422360248
11:51:45,322,197,0.6099071207430341
11:51:45,323,198,0.6111111111111112
11:51:46,324,199,0.6123076923076923
11:51:46,325,200,0.6134969325153374
11:51:47,326,200,0.6116207951070336
11:51:48,327,200,0.6097560975609756
11:51:48,328,200,0.60790273556231
11:51:49,329,201,0.6090909090909091
11:51:49,330,202,0.6102719033232629
11:51:50,331,202,0.608433734939759
11:51:50,332,203,0.6096096096096096
11:51:51,333,203,0.6077844311377245
11:51:51,334,204,0.608955223880597
11:51:52,335,204,0.6071428571428571
11:51:53,336,205,0.6083086053412463
11:51:53,337,206,0.6094674556213018
11:51:54,338,207,0.6106194690265486
11:51:54,339,207,0.6088235294117647
11:51:55,340,208,0.6099706744868035
11:51:55,341,209,0.6111111111111112
11:51:56,342,209,0.60932944606414
11:51:56,343,210,0.6104651162790697
11:51:57,344,211,0.6115942028985507
11:51:58,345,211,0.6098265895953757
11:51:58,346,212,0.6109510086455331
11:51:59,347,212,0.6091954022988506
11:51:59,348,212,0.6074498567335244
11:52:00,349,213,0.6085714285714285
11:52:00,350,214,0.6096866096866097
11:52:01,351,215,0.6107954545454546
11:52:02,352,216,0.6118980169971672
11:52:02,353,217,0.6129943502824858
11:52:03,354,218,0.6140845070422535
11:52:04,355,219,0.6151685393258427
11:52:04,356,220,0.6162464985994398
11:52:05,357,220,0.6145251396648045
11:52:05,358,221,0.6155988857938719
11:52:06,359,221,0.6138888888888889
11:52:07,360,222,0.6149584487534626
11:52:07,361,222,0.6132596685082873
11:52:08,362,223,0.6143250688705234
11:52:08,363,223,0.6126373626373627
11:52:09,364,223,0.6109589041095891
11:52:10,365,224,0.6120218579234973
11:52:10,366,225,0.6130790190735694
11:52:11,367,226,0.6141304347826086
11:52:11,368,226,0.6124661246612466
11:52:12,369,226,0.6108108108108108
11:52:12,370,227,0.6118598382749326
11:52:13,371,228,0.6129032258064516
11:52:14,372,229,0.613941018766756
11:52:14,373,229,0.6122994652406417
11:52:15,374,229,0.6106666666666667
11:52:15,375,230,0.6117021276595744
11:52:16,376,230,0.610079575596817
11:52:16,377,231,0.6111111111111112
11:52:17,378,232,0.6121372031662269
11:52:18,379,233,0.6131578947368421
11:52:18,380,234,0.6141732283464567
11:52:18,381,234,0.612565445026178
11:52:19,382,234,0.6109660574412533
11:52:20,383,234,0.609375
11:52:20,384,234,0.6077922077922078
11:52:21,385,235,0.6088082901554405
11:52:21,386,236,0.6098191214470284
11:52:22,387,237,0.6108247422680413
11:52:23,388,237,0.609254498714653
11:52:23,389,238,0.6102564102564103
11:52:24,390,239,0.6112531969309463
11:52:24,391,239,0.6096938775510204
11:52:25,392,239,0.6081424936386769
11:52:25,393,240,0.6091370558375635
11:52:26,394,241,0.610126582278481
11:52:27,395,242,0.6111111111111112
11:52:27,396,242,0.6095717884130982
11:52:28,397,243,0.6105527638190955
11:52:28,398,243,0.6090225563909775
11:52:29,399,244,0.61
11:52:30,400,244,0.6084788029925187
11:52:31,401,244,0.6069651741293532
11:52:31,402,244,0.6054590570719603
11:52:32,403,245,0.6064356435643564
11:52:32,404,245,0.6049382716049383
11:52:33,405,246,0.6059113300492611
11:52:34,406,247,0.6068796068796068
11:52:34,407,247,0.6053921568627451
11:52:35,408,248,0.6063569682151589
11:52:36,409,249,0.6073170731707317
11:52:36,410,250,0.6082725060827251
11:52:37,411,251,0.6092233009708737
11:52:38,412,252,0.6101694915254238
11:52:38,413,252,0.6086956521739131
11:52:39,414,253,0.6096385542168675
11:52:40,415,253,0.6081730769230769
11:52:41,416,254,0.6091127098321343
11:52:41,417,255,0.6100478468899522
11:52:42,418,255,0.6085918854415274
11:52:43,419,256,0.6095238095238096
11:52:43,420,257,0.6104513064133017
11:52:44,421,257,0.6090047393364929
11:52:45,422,258,0.6099290780141844
11:52:45,423,259,0.6108490566037735
11:52:46,424,260,0.611764705882353
11:52:46,425,260,0.6103286384976526
11:52:47,426,260,0.6088992974238876
11:52:47,427,261,0.6098130841121495
11:52:48,428,262,0.6107226107226107
11:52:49,429,263,0.6116279069767442
11:52:49,430,264,0.6125290023201856
11:52:50,431,265,0.6134259259259259
11:52:51,432,265,0.6120092378752887
11:52:51,433,266,0.6129032258064516
11:52:52,434,267,0.6137931034482759
11:52:52,435,268,0.6146788990825688
11:52:53,436,268,0.6132723112128147
11:52:54,437,269,0.6141552511415526
11:52:54,438,270,0.6150341685649203
11:52:55,439,270,0.6136363636363636
11:52:55,440,271,0.6145124716553289
11:52:56,441,271,0.6131221719457014
11:52:57,442,272,0.6139954853273137
11:52:58,443,273,0.6148648648648649
11:52:58,444,274,0.6157303370786517
11:52:59,445,275,0.6165919282511211
11:53:00,446,276,0.6174496644295302
11:53:00,447,277,0.6183035714285714
11:53:01,448,278,0.6191536748329621
11:53:01,449,278,0.6177777777777778
11:53:02,450,279,0.6186252771618626
11:53:03,451,279,0.6172566371681416
11:53:03,452,279,0.6158940397350994
11:53:04,453,280,0.6167400881057269
11:53:04,454,280,0.6153846153846154
11:53:05,455,281,0.6162280701754386
11:53:05,456,282,0.6170678336980306
11:53:06,457,283,0.6179039301310044
11:53:07,458,283,0.616557734204793
11:53:07,459,284,0.6173913043478261
11:53:08,460,285,0.6182212581344902
11:53:08,461,286,0.6190476190476191
11:53:09,462,287,0.6198704103671706
11:53:09,463,288,0.6206896551724138
11:53:10,464,288,0.6193548387096774
11:53:11,465,288,0.6180257510729614
11:53:11,466,288,0.6167023554603854
11:53:12,467,288,0.6153846153846154
11:53:13,468,289,0.6162046908315565
11:53:13,469,290,0.6170212765957447
11:53:14,470,290,0.6157112526539278
11:53:15,471,291,0.6165254237288136
11:53:15,472,292,0.6173361522198731
11:53:16,473,293,0.6181434599156118
11:53:16,474,294,0.6189473684210526
11:53:17,475,295,0.6197478991596639
11:53:18,476,296,0.6205450733752621
11:53:18,477,296,0.6192468619246861
11:53:19,478,297,0.6200417536534447
11:53:20,479,297,0.61875
11:53:20,480,298,0.6195426195426196
11:53:21,481,299,0.6203319502074689
11:53:22,482,300,0.6211180124223602
11:53:22,483,300,0.6198347107438017
11:53:23,484,301,0.6206185567010309
11:53:24,485,301,0.6193415637860082
11:53:24,486,301,0.6180698151950719
11:53:25,487,302,0.6188524590163934
11:53:26,488,303,0.6196319018404908
11:53:26,489,304,0.6204081632653061
11:53:27,490,305,0.6211812627291242
11:53:28,491,306,0.6219512195121951
11:53:28,492,306,0.6206896551724138
11:53:29,493,306,0.6194331983805668
11:53:29,494,306,0.6181818181818182
11:53:30,495,306,0.6169354838709677
11:53:30,496,306,0.6156941649899397
11:53:31,497,307,0.6164658634538153
11:53:32,498,308,0.6172344689378757
11:53:32,499,309,0.618
11:53:33,500,310,0.6187624750499002
11:53:33,501,311,0.6195219123505976
11:53:34,502,312,0.6202783300198808
11:53:34,503,313,0.621031746031746
11:53:35,504,314,0.6217821782178218
11:53:36,505,314,0.6205533596837944
11:53:36,506,314,0.6193293885601578
11:53:37,507,315,0.6200787401574803
11:53:37,508,316,0.6208251473477406
11:53:38,509,317,0.6215686274509804
11:53:39,510,317,0.6203522504892368
11:53:39,511,317,0.619140625
11:53:40,512,318,0.6198830409356725
11:53:40,513,319,0.6206225680933852
11:53:41,514,320,0.6213592233009708
11:53:41,515,320,0.6201550387596899
11:53:42,516,320,0.6189555125725339
11:53:42,517,320,0.6177606177606177
11:53:43,518,321,0.6184971098265896
11:53:44,519,322,0.6192307692307693
11:53:44,520,322,0.6180422264875239
11:53:45,521,322,0.6168582375478927
11:53:45,522,322,0.615678776290631
11:53:46,523,323,0.6164122137404581
11:53:46,524,324,0.6171428571428571
11:53:47,525,325,0.6178707224334601
11:53:48,526,325,0.6166982922201139
11:53:49,527,325,0.615530303030303
11:53:49,528,325,0.6143667296786389
11:53:50,529,326,0.6150943396226415
11:53:51,530,327,0.615819209039548
11:53:51,531,327,0.6146616541353384
11:53:52,532,328,0.6153846153846154
11:53:52,533,328,0.6142322097378277
11:53:53,534,329,0.6149532710280374
11:53:54,535,330,0.6156716417910447
11:53:55,536,330,0.6145251396648045
11:53:55,537,331,0.6152416356877324
11:53:56,538,331,0.614100185528757
11:53:57,539,332,0.6148148148148148
11:53:58,540,333,0.6155268022181146
11:53:58,541,334,0.6162361623616236
11:53:59,542,334,0.6151012891344383
11:53:59,543,334,0.6139705882352942
11:54:00,544,334,0.6128440366972477
11:54:00,545,335,0.6135531135531136
11:54:01,546,336,0.6142595978062158
11:54:02,547,336,0.6131386861313869
11:54:02,548,337,0.6138433515482696
11:54:03,549,338,0.6145454545454545
11:54:03,550,338,0.6134301270417423
11:54:04,551,338,0.6123188405797102
11:54:05,552,339,0.6130198915009042
11:54:05,553,339,0.6119133574007221
11:54:06,554,340,0.6126126126126126
11:54:06,555,340,0.6115107913669064
11:54:07,556,340,0.6104129263913824
11:54:08,557,341,0.6111111111111112
11:54:09,558,341,0.6100178890876565
11:54:09,559,341,0.6089285714285714
11:54:10,560,341,0.6078431372549019
11:54:11,561,342,0.608540925266904
11:54:11,562,343,0.6092362344582594
11:54:12,563,344,0.6099290780141844
11:54:13,564,345,0.6106194690265486
11:54:14,565,346,0.6113074204946997
11:54:14,566,347,0.6119929453262787
11:54:15,567,348,0.6126760563380281
11:54:16,568,349,0.6133567662565905
11:54:17,569,349,0.612280701754386
11:54:17,570,350,0.6129597197898424
11:54:18,571,350,0.6118881118881119
11:54:18,572,350,0.6108202443280978
11:54:19,573,351,0.6114982578397212
11:54:20,574,352,0.6121739130434782
11:54:21,575,353,0.6128472222222222
11:54:21,576,353,0.6117850953206239
11:54:22,577,354,0.6124567474048442
11:54:22,578,355,0.613126079447323
11:54:23,579,356,0.6137931034482759
11:54:24,580,357,0.6144578313253012
11:54:24,581,357,0.6134020618556701
11:54:25,582,358,0.614065180102916
11:54:26,583,359,0.6147260273972602
11:54:26,584,359,0.6136752136752137
11:54:27,585,360,0.6143344709897611
11:54:27,586,361,0.6149914821124361
11:54:28,587,361,0.6139455782312925
11:54:28,588,362,0.6146010186757216
11:54:29,589,363,0.6152542372881356
11:54:29,590,364,0.6159052453468697
11:54:30,591,365,0.6165540540540541
11:54:31,592,366,0.6172006745362564
11:54:31,593,367,0.6178451178451179
11:54:32,594,367,0.6168067226890757
11:54:32,595,367,0.6157718120805369
11:54:33,596,367,0.6147403685092128
11:54:34,597,368,0.6153846153846154
11:54:35,598,369,0.6160267111853088
11:54:35,599,370,0.6166666666666667
11:54:36,600,371,0.6173044925124792
11:54:37,601,372,0.6179401993355482
11:54:38,602,373,0.6185737976782753
11:54:38,603,374,0.6192052980132451
11:54:39,604,375,0.6198347107438017
11:54:40,605,376,0.6204620462046204
11:54:40,606,377,0.6210873146622735
11:54:41,607,378,0.6217105263157895
11:54:42,608,378,0.6206896551724138
11:54:43,609,379,0.6213114754098361
11:54:43,610,380,0.6219312602291326
11:54:44,611,380,0.6209150326797386
11:54:44,612,380,0.6199021207177814
11:54:45,613,380,0.6188925081433225
11:54:47,614,381,0.6195121951219512
11:54:47,615,382,0.6201298701298701
11:54:48,616,383,0.6207455429497569
11:54:49,617,383,0.6197411003236246
11:54:50,618,383,0.6187399030694669
11:54:51,619,383,0.617741935483871
11:54:52,620,384,0.6183574879227053
11:54:52,621,385,0.6189710610932476
11:54:53,622,386,0.6195826645264848
11:54:54,623,387,0.6201923076923077
11:54:54,624,388,0.6208
11:54:55,625,389,0.6214057507987221
11:54:55,626,389,0.620414673046252
11:54:56,627,389,0.6194267515923567
11:54:57,628,389,0.6184419713831478
11:54:58,629,390,0.6190476190476191
11:54:58,630,391,0.6196513470681458
11:54:59,631,391,0.6186708860759493
11:55:00,632,391,0.617693522906793
11:55:00,633,391,0.6167192429022083
11:55:01,634,392,0.6173228346456693
11:55:01,635,393,0.6179245283018868
11:55:03,636,394,0.6185243328100472
11:55:03,637,395,0.6191222570532915
11:55:04,638,396,0.6197183098591549
11:55:04,639,397,0.6203125
11:55:05,640,397,0.6193447737909517
11:55:06,641,398,0.6199376947040498
11:55:06,642,399,0.6205287713841369
11:55:07,643,400,0.6211180124223602
11:55:08,644,401,0.6217054263565891
11:55:09,645,402,0.6222910216718266
11:55:09,646,403,0.6228748068006182
11:55:10,647,403,0.6219135802469136
11:55:10,648,403,0.6209553158705701
11:55:11,649,404,0.6215384615384615
11:55:12,650,404,0.620583717357911
11:55:13,651,405,0.6211656441717791
11:55:13,652,405,0.6202143950995406
11:55:14,653,405,0.6192660550458715
11:55:14,654,406,0.6198473282442748
11:55:15,655,407,0.6204268292682927
11:55:16,656,408,0.6210045662100456
11:55:17,657,408,0.6200607902735562
11:55:18,658,409,0.6206373292867982
11:55:18,659,410,0.6212121212121212
11:55:19,660,410,0.6202723146747352
11:55:19,661,411,0.620845921450151
11:55:20,662,412,0.6214177978883861
11:55:20,663,412,0.6204819277108434
11:55:21,664,412,0.6195488721804512
11:55:22,665,413,0.6201201201201201
11:55:23,666,414,0.6206896551724138
11:55:23,667,415,0.6212574850299402
11:55:24,668,416,0.6218236173393124
11:55:25,669,417,0.6223880597014926
11:55:25,670,418,0.6229508196721312
11:55:26,671,418,0.6220238095238095
11:55:26,672,419,0.6225854383358098
11:55:27,673,419,0.6216617210682492
11:55:28,674,419,0.6207407407407407
11:55:28,675,420,0.621301775147929
11:55:29,676,421,0.621861152141802
11:55:30,677,422,0.6224188790560472
11:55:31,678,423,0.6229749631811488
11:55:31,679,423,0.6220588235294118
11:55:32,680,424,0.6226138032305433
11:55:33,681,425,0.6231671554252199
11:55:33,682,426,0.623718887262079
11:55:34,683,426,0.6228070175438597
11:55:34,684,427,0.6233576642335766
11:55:35,685,428,0.6239067055393586
11:55:35,686,428,0.6229985443959243
11:55:36,687,429,0.623546511627907
11:55:36,688,430,0.6240928882438317
11:55:37,689,431,0.6246376811594203
11:55:38,690,432,0.6251808972503617
11:55:38,691,433,0.6257225433526011
11:55:39,692,433,0.6248196248196248
11:55:39,693,434,0.6253602305475504
11:55:40,694,435,0.6258992805755396
11:55:41,695,435,0.625
11:55:41,696,435,0.624103299856528
11:55:42,697,436,0.6246418338108882
11:55:43,698,437,0.6251788268955651
11:55:43,699,438,0.6257142857142857
11:55:44,700,439,0.6262482168330956
11:55:44,701,439,0.6253561253561254
11:55:45,702,440,0.6258890469416786
11:55:45,703,440,0.625
11:55:46,704,440,0.624113475177305
11:55:47,705,441,0.6246458923512748
11:55:47,706,441,0.6237623762376238
11:55:48,707,442,0.6242937853107344
11:55:48,708,443,0.6248236953455572
11:55:49,709,443,0.6239436619718309
11:55:49,710,444,0.6244725738396625
11:55:50,711,445,0.625
11:55:51,712,446,0.6255259467040674
11:55:51,713,447,0.6260504201680672
11:55:52,714,448,0.6265734265734266
11:55:52,715,448,0.6256983240223464
11:55:53,716,448,0.6248256624825662
11:55:53,717,449,0.6253481894150418
11:55:54,718,450,0.6258692628650904
11:55:55,719,451,0.6263888888888889
11:55:55,720,452,0.6269070735090153
11:55:56,721,452,0.6260387811634349
11:55:57,722,452,0.6251728907330567
11:55:57,723,452,0.6243093922651933
11:55:58,724,453,0.6248275862068966
11:55:59,725,454,0.6253443526170799
11:55:59,726,455,0.6258596973865199
11:56:00,727,456,0.6263736263736264
11:56:01,728,456,0.6255144032921811
11:56:01,729,457,0.626027397260274
11:56:02,730,457,0.625170998632011
11:56:03,731,458,0.6256830601092896
11:56:03,732,459,0.626193724420191
11:56:04,733,460,0.6267029972752044
11:56:05,734,460,0.6258503401360545
11:56:05,735,461,0.626358695652174
11:56:06,736,462,0.6268656716417911
11:56:07,737,463,0.6273712737127372
11:56:07,738,464,0.6278755074424899
11:56:08,739,465,0.6283783783783784
11:56:09,740,466,0.6288798920377868
11:56:09,741,467,0.6293800539083558
11:56:10,742,467,0.6285329744279946
11:56:10,743,467,0.6276881720430108
11:56:11,744,468,0.6281879194630873
11:56:12,745,469,0.628686327077748
11:56:13,746,469,0.6278447121820616
11:56:13,747,470,0.6283422459893048
11:56:14,748,471,0.6288384512683578
